-0.49,-6.69,297.22,-5.99,-5.89,-5.00,-4.47,-9.60,-7.95,-6.00,-6.00,-6.00
-0.41,-6.68,297.20,-5.99,-5.89,-5.00,-4.47,-9.60,-7.95,-6.00,-6.00,-6.00
-8.50,1.21,305.18,2.01,2.11,3.00,3.46,-1.54,-0.01,2.00,2.00,2.00
-6.48,-0.72,303.16,0.01,0.11,1.00,1.53,-3.54,-2.01,0.00,0.00,0.00
-10.45,3.35,307.13,4.01,4.11,5.00,5.53,0.46,1.99,4.00,4.00,4.00
-4.37,-2.73,301.11,-1.99,-1.89,-1.00,-0.54,-5.54,-3.95,-2.00,-2.00,-2.00
-3.42,-3.86,300.09,-2.99,-2.89,-2.00,-1.47,-6.60,-5.01,-3.00,-3.00,-3.00
-8.39,1.21,305.07,2.01,2.11,3.00,3.53,-1.60,-0.01,2.00,2.00,2.00
-9.39,2.07,306.04,3.02,3.11,4.00,4.40,-0.54,1.05,3.00,3.00,3.00
-9.31,2.09,306.02,3.02,3.11,4.00,4.40,-0.54,0.99,3.00,3.00,3.00
-1.43,-5.95,298.00,-4.98,-4.89,-4.00,-3.60,-8.54,-7.01,-5.00,-5.00,-5.00
-1.35,-6.05,297.98,-4.98,-4.89,-4.00,-3.60,-8.60,-7.01,-5.00,-5.00,-5.00
-9.41,2.03,305.95,3.02,3.11,4.00,4.46,-0.48,0.99,3.00,3.00,3.00
-0.31,-6.98,296.93,-5.98,-5.89,-5.00,-4.54,-9.48,-8.01,-6.00,-6.00,-6.00
-1.37,-6.12,297.91,-4.98,-4.89,-4.00,-3.54,-8.54,-7.08,-5.00,-5.00,-5.00
-6.36,-1.04,302.88,0.02,0.11,1.00,1.46,-3.48,-2.08,0.00,0.00,0.00
-2.35,-4.96,298.86,-3.98,-3.89,-3.00,-2.54,-7.48,-6.08,-4.00,-4.00,-4.00
-11.29,4.09,307.84,5.02,5.11,6.00,6.53,1.46,2.92,5.00,5.00,5.00
-8.20,1.08,304.82,2.02,2.11,3.00,3.46,-1.60,-0.08,2.00,2.00,2.00
-11.28,4.14,307.79,5.02,5.11,6.00,6.46,1.40,2.92,5.00,5.00,5.00
-11.40,4.14,307.77,5.01,5.11,6.00,6.59,1.46,2.92,5.00,5.00,5.00
-3.46,-3.79,299.74,-2.99,-2.89,-2.00,-1.41,-6.54,-5.08,-3.00,-3.00,-3.00
-2.37,-4.79,298.72,-3.99,-3.89,-3.00,-2.60,-7.48,-6.08,-4.00,-4.00,-4.00
-9.47,2.25,305.70,3.01,3.11,4.00,4.53,-0.48,0.92,3.00,3.00,3.00
-3.52,-3.68,299.67,-2.99,-2.89,-2.00,-1.47,-6.48,-5.08,-3.00,-3.00,-3.00
-8.51,1.39,304.65,2.01,2.11,3.00,3.46,-1.54,0.05,2.00,2.00,2.00
-10.41,3.39,306.63,4.01,4.11,5.00,5.46,0.52,2.11,4.00,4.00,4.00
