,-3.23,-4.39
-1.02,1.63,61.10,77.00,-59.00,6.00,-26.00,7.00,278.00,1.81,-0.20,-2.43,-0.94,1.50,61.06,-28.69,-17.94,1022.22,2.44,-3.17,-4.52
-1.02,1.63,61.10,77.00,-59.00,6.00,-26.00,7.00,278.00,1.81,-0.20,-2.43,-0.94,1.58,61.02,-30.03,-17.46,1023.93,2.44,-3.30,-4.39
-0.94,1.58,61.02,84.00,-64.00,5.00,-27.00,8.00,276.00,1.81,-0.20,-2.43,-1.02,1.59,60.97,-28.81,-18.07,1022.71,2.38,-3.11,-4.39
-0.94,1.58,61.02,84.00,-64.00,5.00,-27.00,8.00,276.00,1.81,-0.20,-2.43,-0.88,1.58,60.94,-28.56,-16.97,1021.24,2.44,-3.17,-4.33
-0.88,1.58,60.94,84.00,-60.00,5.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.94,1.62,60.89,-29.54,-17.33,1022.34,2.38,-3.17,-4.39
-0.88,1.58,60.94,84.00,-60.00,5.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-1.03,1.62,60.85,-29.42,-18.68,1021.73,2.38,-3.23,-4.46
-1.03,1.62,60.85,87.00,-62.00,4.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.90,1.56,60.81,-28.81,-17.82,1023.56,2.44,-3.23,-4.39
-1.03,1.62,60.85,87.00,-62.00,4.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.99,1.55,60.76,-28.20,-18.68,1021.61,2.38,-3.17,-4.39
-0.99,1.55,60.76,73.00,-64.00,4.00,-26.00,8.00,276.00,1.81,-0.20,-2.43,-1.02,1.61,60.72,-28.69,-18.31,1020.63,2.38,-3.11,-4.39
-0.99,1.55,60.76,73.00,-64.00,4.00,-26.00,8.00,276.00,1.81,-0.20,-2.43,-0.90,1.53,60.68,-28.32,-17.58,1021.85,2.38,-3.17,-4.39
-0.90,1.53,60.68,68.00,-64.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.95,1.58,60.64,-29.05,-17.70,1022.58,2.38,-3.23,-4.39
-0.90,1.53,60.68,68.00,-64.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.00,1.63,60.59,-29.30,-17.94,1022.71,2.38,-3.23,-4.39
-1.00,1.63,60.59,50.00,-74.00,3.00,-28.00,8.00,278.00,1.81,-0.20,-2.43,-1.09,1.59,60.55,-28.93,-19.53,1022.09,2.44,-3.17,-4.39
-1.00,1.63,60.59,50.00,-74.00,3.00,-28.00,8.00,278.00,1.81,-0.20,-2.43,-0.98,1.62,60.51,-29.42,-17.70,1020.14,2.44,-3.23,-4.39
-0.98,1.62,60.51,79.00,-56.00,5.00,-27.00,9.00,279.00,1.81,-0.20,-2.43,-1.05,1.64,60.46,-29.30,-18.19,1022.46,2.44,-3.17,-4.39
-0.98,1.62,60.51,79.00,-56.00,5.00,-27.00,9.00,279.00,1.81,-0.20,-2.43,-1.05,1.64,60.46,-29.30,-18.19,1022.46,2.44,-3.17,-4.39
-1.05,1.64,60.46,96.00,-53.00,3.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-0.93,1.56,60.43,-28.56,-17.46,1022.09,2.38,-3.23,-4.46
-1.05,1.64,60.46,96.00,-53.00,3.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-0.93,1.56,60.43,-28.56,-17.46,1022.09,2.38,-3.23,-4.46
-0.93,1.56,60.43,84.00,-64.00,2.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.95,1.63,60.38,-28.69,-16.97,1022.22,2.44,-3.23,-4.39
-0.93,1.56,60.43,84.00,-64.00,2.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.04,1.58,60.34,-28.81,-18.07,1020.51,2.32,-3.17,-4.46
-1.04,1.58,60.34,80.00,-55.00,5.00,-27.00,8.00,280.00,1.81,-0.20,-2.43,-1.08,1.46,60.29,-27.47,-19.04,1022.34,2.32,-3.11,-4.46
-1.04,1.58,60.34,80.00,-55.00,5.00,-27.00,8.00,280.00,1.81,-0.20,-2.43,-1.00,1.52,60.25,-29.79,-16.97,1021.12,2.38,-3.23,-4.33
-1.00,1.52,60.25,60.00,-55.00,10.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-1.01,1.60,60.21,-28.56,-18.31,1020.39,2.38,-3.30,-4.39
-1.00,1.52,60.25,60.00,-55.00,10.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-1.01,1.67,60.17,-29.30,-18.19,1020.02,2.44,-3.30,-4.46
-1.01,1.67,60.17,90.00,-49.00,8.00,-26.00,8.00,280.00,1.81,-0.20,-2.43,-1.07,1.57,60.12,-29.30,-18.55,1021.24,2.44,-3.23,-4.39
-1.01,1.67,60.17,90.00,-49.00,8.00,-26.00,8.00,280.00,1.81,-0.20,-2.43,-1.06,1.65,60.08,-28.93,-19.17,1019.90,2.38,-3.17,-4.39
-1.06,1.65,60.08,72.00,-66.00,5.00,-26.00,9.00,281.00,1.81,-0.20,-2.43,-1.01,1.51,60.04,-28.20,-18.55,1020.14,2.38,-3.23,-4.46
-1.06,1.65,60.08,72.00,-66.00,5.00,-26.00,9.00,281.00,1.81,-0.20,-2.43,-0.96,1.58,60.00,-29.79,-17.21,1020.75,2.38,-3.11,-4.39
-0.96,1.58,60.00,80.00,-54.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.01,1.63,59.96,-29.42,-18.19,1020.39,2.44,-3.23,-4.39
-0.96,1.58,60.00,80.00,-54.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.10,1.57,59.91,-28.93,-18.55,1020.26,2.38,-3.17,-4.39
-1.10,1.57,59.91,91.00,-59.00,3.00,-28.00,8.00,277.00,1.81,-0.20,-2.43,-0.96,1.55,59.87,-28.20,-17.82,1021.48,2.44,-3.23,-4.39
-1.10,1.57,59.91,91.00,-59.00,3.00,-28.00,8.00,277.00,1.81,-0.20,-2.43,-1.03,1.59,59.83,-28.20,-17.82,1021.85,2.44,-3.17,-4.39
-1.03,1.59,59.83,85.00,-62.00,4.00,-28.00,8.00,278.00,1.80,-0.20,-2.43,-1.11,1.55,59.78,-28.32,-18.92,1020.75,2.44,-3.17,-4.46
-1.03,1.59,59.83,85.00,-62.00,4.00,-28.00,8.00,278.00,1.80,-0.20,-2.43,-1.04,1.62,59.74,-28.81,-19.29,1020.51,2.44,-3.17,-4.33
-1.04,1.62,59.74,83.00,-53.00,7.00,-28.00,7.00,278.00,1.80,-0.20,-2.43,-0.96,1.50,59.70,-28.08,-18.07,1023.44,2.38,-3.17,-4.39
-1.04,1.62,59.74,83.00,-53.00,7.00,-28.00,7.00,278.00,1.80,-0.20,-2.43,-1.02,1.54,59.66,-28.81,-19.29,1020.39,2.44,-3.11,-4.46
-1.02,1.54,59.66,60.00,-76.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-0.96,1.62,59.62,-29.30,-17.58,1022.34,2.44,-3.11,-4.46
-1.02,1.54,59.66,60.00,-76.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-1.04,1.63,59.57,-29.17,-17.82,1021.24,2.38,-3.17,-4.46
-1.04,1.63,59.57,61.00,-61.00,7.00,-26.00,9.00,281.00,1.80,-0.20,-2.43,-0.92,1.65,59.53,-29.42,-18.07,1022.71,2.38,-3.23,-4.46
-1.04,1.63,59.57,61.00,-61.00,7.00,-26.00,9.00,281.00,1.80,-0.20,-2.43,-1.00,1.59,59.49,-29.05,-17.70,1020.51,2.44,-3.17,-4.46
-1.00,1.59,59.49,94.00,-53.00,3.00,-27.00,8.00,279.00,1.80,-0.20,-2.43,-1.05,1.65,59.44,-28.44,-17.94,1022.22,2.44,-3.11,-4.39
-1.00,1.59,59.49,94.00,-53.00,3.00,-27.00,8.00,279.00,1.80,-0.20,-2.43,-1.03,1.51,59.40,-28.32,-18.68,1020.87,2.44,-3.23,-4.39
-1.03,1.51,59.40,76.00,-62.00,3.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.02,1.58,59.36,-28.69,-18.55,1020.51,2.32,-3.11,-4.39
-1.03,1.51,59.40,76.00,-62.00,3.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.11,1.57,59.31,-28.32,-18.55,1021.97,2.38,-3.11,-4.46
-1.11,1.57,59.31,85.00,-64.00,5.00,-27.00,9.00,276.00,1.81,-0.20,-2.43,-0.98,1.52,59.28,-27.95,-19.17,1022.58,2.38,-3.17,-4.39
-1.11,1.57,59.31,85.00,-64.00,5.00,-27.00,9.00,276.00,1.81,-0.20,-2.43,-0.98,1.52,59.28,-27.95,-19.17,1022.58,2.38,-3.17,-4.39
-0.98,1.52,59.28,86.00,-52.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.00,1.59,59.23,-28.93,-18.19,1020.75,2.44,-3.23,-4.46
-0.98,1.52,59.28,86.00,-52.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.91,1.64,59.19,-29.05,-17.21,1020.87,2.32,-3.23,-4.33
-0.91,1.64,59.19,93.00,-58.00,3.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-0.99,1.59,59.15,-28.93,-18.07,1020.63,2.38,-3.17,-4.39
-0.91,1.64,59.19,93.00,-58.00,3.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-1.08,1.54,59.10,-28.20,-18.68,1020.75,2.44,-3.17,-4.46
-1.08,1.54,59.10,72.00,-68.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-1.00,1.60,59.06,-29.79,-17.70,1021.48,2.38,-3.11,-4.46
-1.08,1.54,59.10,72.00,-68.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-1.05,1.49,59.02,-27.83,-18.43,1021.61,2.44,-3.17,-4.39
-1.05,1.49,59.02,78.00,-61.00,8.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.97,1.55,58.98,-29.66,-16.60,1020.63,2.38,-3.17,-4.39
-1.05,1.49,59.02,78.00,-61.00,8.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-1.05,1.56,58.93,-28.56,-19.78,1021.73,2.38,-3.17,-4.39
-1.05,1.56,58.93,84.00,-58.00,5.00,-26.00,8.00,280.00,1.81,-0.20,-2.43,-1.04,1.63,58.89,-28.81,-18.80,1020.87,2.44,-3.30,-4.46
-1.05,1.56,58.93,84.00,-58.00,5.00,-26.00,8.00,280.00,1.81,-0.20,-2.43,-1.04,1.63,58.89,-28.81,-18.80,1020.87,2.44,-3.30,-4.46
-1.04,1.63,58.89,87.00,-62.00,6.00,-28.00,7.00,278.00,1.81,-0.21,-2.43,-1.12,1.57,58.85,-28.81,-19.29,1020.14,2.44,-3.23,-4.39
-1.04,1.63,58.89,87.00,-62.00,6.00,-28.00,7.00,278.00,1.81,-0.21,-2.43,-1.02,1.61,58.81,-29.05,-18.80,1021.36,2.38,-3.11,-4.39
-1.02,1.61,58.81,92.00,-65.00,2.00,-26.00,8.00,277.00,1.81,-0.21,-2.43,-1.10,1.61,58.76,-28.81,-18.43,1021.24,2.32,-3.17,-4.46
-1.02,1.61,58.81,92.00,-65.00,2.00,-26.00,8.00,277.00,1.81,-0.21,-2.43,-0.98,1.55,58.72,-28.20,-17.82,1022.09,2.32,-3.17,-4.33
-0.98,1.55,58.72,92.00,-52.00,6.00,-26.00,9.00,279.00,1.81,-0.21,-2.43,-0.96,1.63,58.68,-27.83,-17.46,1022.46,2.50,-3.17,-4.39
-0.98,1.55,58.72,92.00,-52.00,6.00,-26.00,9.00,279.00,1.81,-0.21,-2.43,-0.95,1.71,58.64,-29.42,-17.21,1023.07,2.50,-3.23,-4.39
-0.95,1.71,58.64,79.00,-60.00,4.00,-27.00,8.00,279.00,1.81,-0.21,-2.43,-1.00,1.60,58.60,-28.69,-18.55,1019.04,2.44,-3.23,-4.39
-0.95,1.71,58.64,79.00,-60.00,4.00,-27.00,8.00,279.00,1.81,-0.21,-2.43,-0.96,1.67,58.55,-29.66,-17.58,1020.14,2.32,-3.23,-4.39
-0.96,1.67,58.55,91.00,-54.00,6.00,-26.00,8.00,279.00,1.81,-0.21,-2.43,-1.01,1.56,58.51,-29.42,-17.46,1022.46,2.44,-3.11,-4.39
-0.96,1.67,58.55,91.00,-54.00,6.00,-26.00,8.00,279.00,1.81,-0.21,-2.43,-0.94,1.63,58.47,-29.30,-17.33,1022.83,2.38,-3.23,-4.39
-0.94,1.63,58.47,69.00,-60.00,2.00,-26.00,7.00,279.00,1.81,-0.21,-2.43,-1.01,1.54,58.43,-27.95,-18.43,1020.51,2.32,-3.17,-4.46
-0.94,1.63,58.47,69.00,-60.00,2.00,-26.00,7.00,279.00,1.81,-0.21,-2.43,-1.08,1.58,58.38,-27.95,-18.68,1022.71,2.38,-3.23,-4.39
-1.08,1.58,58.38,76.00,-61.00,7.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-0.97,1.62,58.34,-28.44,-18.68,1019.04,2.38,-3.17,-4.33
-1.08,1.58,58.38,76.00,-61.00,7.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-1.06,1.58,58.30,-28.81,-17.82,1020.87,2.38,-3.17,-4.33
-1.06,1.58,58.30,88.00,-69.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-1.04,1.66,58.26,-29.30,-18.92,1022.83,2.38,-3.23,-4.39
-1.06,1.58,58.30,88.00,-69.00,4.00,-26.00,9.00,278.00,1.80,-0.20,-2.43,-1.00,1.52,58.22,-27.95,-18.31,1020.14,2.38,-3.17,-4.39
-1.00,1.52,58.22,89.00,-69.00,1.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-1.06,1.57,58.17,-27.83,-18.55,1019.78,2.50,-3.23,-4.46
-1.00,1.52,58.22,89.00,-69.00,1.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-0.99,1.64,58.13,-29.30,-18.31,1021.36,2.38,-3.23,-4.39
-0.99,1.64,58.13,102.00,-62.00,0.00,-27.00,7.00,277.00,1.80,-0.20,-2.43,-0.86,1.62,58.09,-29.42,-16.97,1023.68,2.38,-3.23,-4.39
-0.99,1.64,58.13,102.00,-62.00,0.00,-27.00,7.00,277.00,1.80,-0.20,-2.43,-0.95,1.57,58.05,-28.08,-19.04,1022.22,2.38,-3.11,-4.46
-0.95,1.57,58.05,89.00,-86.00,2.00,-25.00,8.00,279.00,1.80,-0.20,-2.43,-1.00,1.61,58.00,-29.05,-18.07,1021.24,2.44,-3.23,-4.39
-0.95,1.57,58.05,89.00,-86.00,2.00,-25.00,8.00,279.00,1.80,-0.20,-2.43,-1.09,1.58,57.96,-28.81,-19.78,1021.24,2.38,-3.17,-4.39
-1.09,1.58,57.96,78.00,-62.00,4.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-1.04,1.66,57.92,-29.54,-19.04,1021.24,2.38,-3.17,-4.39
-1.09,1.58,57.96,78.00,-62.00,4.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-1.10,1.55,57.87,-28.20,-20.14,1023.56,2.44,-3.11,-4.39
-1.10,1.55,57.87,72.00,-69.00,4.00,-28.00,7.00,277.00,1.80,-0.20,-2.43,-0.97,1.55,57.83,-28.08,-18.19,1019.78,2.38,-3.17,-4.39
-1.10,1.55,57.87,72.00,-69.00,4.00,-28.00,7.00,277.00,1.80,-0.20,-2.43,-1.05,1.55,57.79,-28.08,-18.68,1021.73,2.44,-3.23,-4.46
-1.05,1.55,57.79,86.00,-52.00,6.00,-26.00,7.00,277.00,1.80,-0.20,-2.43,-1.04,1.63,57.75,-28.44,-18.80,1018.80,2.44,-3.11,-4.46
-1.05,1.55,57.79,86.00,-52.00,6.00,-26.00,7.00,277.00,1.80,-0.20,-2.43,-1.04,1.63,57.75,-28.44,-18.80,1018.80,2.44,-3.11,-4.46
-1.04,1.63,57.75,89.00,-55.00,3.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-0.92,1.65,57.71,-29.54,-17.70,1021.61,2.38,-3.23,-4.39
-1.04,1.63,57.75,89.00,-55.00,3.00,-27.00,8.00,277.00,1.80,-0.20,-2.43,-0.92,1.65,57.71,-29.54,-17.70,1021.61,2.38,-3.23,-4.39
-0.92,1.65,57.71,47.00,-65.00,6.00,-27.00,9.00,276.00,1.80,-0.20,-2.43,-1.01,1.64,57.66,-29.54,-16.85,1020.51,2.38,-3.11,-4.39
-0.92,1.65,57.71,47.00,-65.00,6.00,-27.00,9.00,276.00,1.80,-0.20,-2.43,-0.92,1.70,57.62,-30.03,-17.46,1022.22,2.38,-3.17,-4.39
-0.92,1.70,57.62,69.00,-59.00,6.00,-27.00,8.00,278.00,1.80,-0.20,-2.43,-0.97,1.58,57.58,-28.08,-18.07,1020.39,2.32,-3.17,-4.46
-0.92,1.70,57.62,69.00,-59.00,6.00,-27.00,8.00,278.00,1.80,-0.20,-2.43,-1.03,1.62,57.54,-29.05,-18.19,1020.87,2.26,-3.11,-4.33
-1.03,1.62,57.54,86.00,-63.00,1.00,-27.00,9.00,279.00,1.80,-0.20,-2.43,-0.97,1.49,57.49,-28.32,-18.07,1021.24,2.32,-3.23,-4.39
-1.03,1.62,57.54,86.00,-63.00,1.00,-27.00,9.00,279.00,1.80,-0.20,-2.43,-0.97,1.57,57.45,-29.54,-17.82,1019.17,2.32,-3.17,-4.39
-0.97,1.57,57.45,103.00,-45.00,4.00,-26.00,9.00,278.00,1.81,-0.20,-2.43,-1.05,1.56,57.41,-28.56,-19.90,1020.51,2.38,-3.17,-4.39
-0.97,1.57,57.45,103.00,-45.00,4.00,-26.00,9.00,278.00,1.81,-0.20,-2.43,-1.03,1.64,57.37,-29.54,-18.68,1020.87,2.38,-3.17,-4.46
-1.03,1.64,57.37,77.00,-56.00,8.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.10,1.56,57.32,-28.69,-19.41,1022.83,2.38,-3.11,-4.46
-1.03,1.64,57.37,77.00,-56.00,8.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.99,1.59,57.28,-29.42,-17.58,1021.48,2.26,-3.17,-4.46
-0.99,1.59,57.28,73.00,-58.00,8.00,-27.00,9.00,279.00,1.81,-0.20,-2.43,-1.05,1.64,57.24,-28.93,-18.31,1018.68,2.38,-3.23,-4.46
-0.99,1.59,57.28,73.00,-58.00,8.00,-27.00,9.00,279.00,1.81,-0.20,-2.43,-1.09,1.51,57.19,-28.44,-19.17,1017.82,2.32,-3.17,-4.46
-1.09,1.51,57.19,98.00,-48.00,3.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.00,1.56,57.15,-28.56,-17.94,1021.36,2.32,-3.23,-4.39
-1.09,1.51,57.19,98.00,-48.00,3.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.97,1.64,57.11,-29.17,-17.70,1022.09,2.38,-3.17,-4.39
-0.97,1.64,57.11,92.00,-56.00,4.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.03,1.54,57.07,-27.83,-19.04,1022.09,2.44,-3.23,-4.46
-0.97,1.64,57.11,92.00,-56.00,4.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.01,1.62,57.02,-28.81,-18.31,1019.29,2.50,-3.23,-4.39
-1.01,1.62,57.02,62.00,-73.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-1.07,1.66,56.98,-29.17,-18.31,1021.73,2.38,-3.23,-4.46
-1.01,1.62,57.02,62.00,-73.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-1.05,1.52,56.94,-28.56,-19.04,1023.07,2.38,-3.17,-4.46
-1.05,1.52,56.94,75.00,-63.00,5.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.01,1.59,56.90,-29.42,-18.31,1022.46,2.32,-3.23,-4.39
-1.05,1.52,56.94,75.00,-63.00,5.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.01,1.59,56.90,-29.42,-18.31,1022.46,2.32,-3.23,-4.39
-1.01,1.59,56.90,90.00,-53.00,4.00,-27.00,9.00,277.00,1.81,-0.20,-2.43,-1.00,1.45,56.85,-27.47,-18.07,1019.65,2.32,-3.17,-4.52
-1.01,1.59,56.90,90.00,-53.00,4.00,-27.00,9.00,277.00,1.81,-0.20,-2.43,-1.00,1.45,56.85,-27.47,-18.07,1019.65,2.32,-3.17,-4.52
-1.00,1.45,56.85,76.00,-70.00,4.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.93,1.52,56.81,-29.17,-15.99,1022.71,2.32,-3.17,-4.33
-1.00,1.45,56.85,76.00,-70.00,4.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.88,1.59,56.77,-29.79,-15.75,1021.48,2.26,-3.17,-4.27
